,Unnamed: 0,parameter,counts,counts_H,counts_NH,p_from_H,p_from_NH,priority
46,182,인생/Noun,1810,1304,506,0.014494364537714247,0.0056200990736832756,0.7204419889502762
47,185,기억/Noun,1794,1237,557,0.01374963875241758,0.006186551747117756,0.6895206243032329
48,188,끄다/Verb,1754,541,1213,0.006013382833514882,0.013472688095608323,0.6915621436716077
49,189,아쉽다/Adjective,1746,1186,560,0.013182757930773848,0.006219872492613902,0.6792668957617412
50,191,ㅎㅎ/KoreanParticle,1744,1498,246,0.01665073472200609,0.002732301130683964,0.8589449541284404
51,194,못/Noun,1720,544,1176,0.00604672876419981,0.013061732234489191,0.6837209302325581
52,196,이나/Josa,1704,527,1177,0.005857768490318565,0.013072839149654573,0.6907276995305164
53,197,어리다/Verb,1690,1270,420,0.014116443989951759,0.004664904369460426,0.7514792899408284
54,198,재다/Verb,1675,1417,258,0.015750394593513104,0.002865584112668547,0.8459701492537314
55,200,뻔하다/Adjective,1670,457,1213,0.005079696774336972,0.013472688095608323,0.7263473053892215
56,202,수준/Noun,1658,273,1385,0.003034479692328213,0.015383077504054024,0.8353437876960192
57,203,맞다/Verb,1649,477,1172,0.005302002978903141,0.013017304573827665,0.7107337780473014
58,204,한번/Noun,1640,1136,504,0.012626992419358423,0.005597885243352511,0.6926829268292682
59,206,네/Josa,1608,469,1139,0.0052130804970766725,0.01265077637337006,0.7083333333333334
60,211,전개/Noun,1586,418,1168,0.004646199675432942,0.012972876913166138,0.7364438839848676
61,212,매력/Noun,1586,1153,433,0.012815952693239669,0.00480929426661039,0.7269861286254728
62,214,되어다/Verb,1577,1073,504,0.01192672787497499,0.005597885243352511,0.6804058338617628
63,215,가슴/Noun,1575,1376,199,0.015294666874152455,0.0022102761179110114,0.8736507936507937
64,216,낮다/Adjective,1560,1254,306,0.013938599026298824,0.003398716040606882,0.8038461538461539
65,217,말다/Verb,1559,338,1221,0.003756974857168264,0.01356154341693138,0.7831943553559975
66,220,야/Josa,1543,373,1170,0.00414601071515906,0.012995090743496902,0.7582631237848347
67,222,높다/Adjective,1536,327,1209,0.003634706444656871,0.013428260434946798,0.787109375
68,226,;;/Punctuation,1523,373,1150,0.00414601071515906,0.012772952440189262,0.7550886408404465
69,228,슬프다/Adjective,1504,1292,212,0.014360980814974547,0.002354666015060977,0.8590425531914894
70,229,??/Punctuation,1503,455,1048,0.005057466153880355,0.011640047093320302,0.697272122421823
71,231,멋지다/Adjective,1475,1271,204,0.014127559300180068,0.002265810693737921,0.8616949152542372
72,235,음악/Noun,1452,1077,375,0.011971189115888223,0.0041650931870182385,0.7417355371900827
73,239,유치하다/Adjective,1442,282,1160,0.003134517484382989,0.01288402159184308,0.8044382801664355
74,247,무슨/Noun,1408,215,1193,0.002389791699086321,0.013250549792300687,0.8473011363636364
75,248,추천/Noun,1403,1037,366,0.011526576706755885,0.0040651309505298,0.7391304347826086
76,249,만/Noun,1401,947,454,0.010526198786208123,0.005042539485083413,0.6759457530335474
77,250,냐/Josa,1392,169,1223,0.001878487428584132,0.013583757247262143,0.8785919540229885
78,251,인지/Josa,1383,425,958,0.004724006847031101,0.010640424728435923,0.6926970354302241
79,252,쓰다/Verb,1383,430,953,0.004779583398172643,0.010584890152609014,0.6890817064352857
80,254,눈물/Noun,1378,1156,222,0.012849298623924595,0.002465735166714797,0.8388969521044993
81,255,인가/Josa,1378,446,932,0.004957428361825579,0.010351644934135993,0.6763425253991292
82,257,번/Noun,1370,945,425,0.010503968165751507,0.004720438945287336,0.6897810218978102
83,262,우리/Noun,1346,996,350,0.011070848987395238,0.003887420307883689,0.7399702823179792
84,264,네/Suffix,1337,913,424,0.010148278238445637,0.004709332030121954,0.6828721017202692
85,270,허다/Verb,1294,206,1088,0.0022897539070315448,0.01208432369993558,0.8408037094281299
86,273,짜증나다/Adjective,1251,81,1170,0.0009003401284929863,0.012995090743496902,0.9352517985611509
87,278,찍다/Verb,1231,259,972,0.0028788653491318944,0.010795921540751272,0.7896019496344435
88,282,기대하다/Adjective,1222,341,881,0.003790320787853189,0.009785192260701512,0.7209492635024549
89,284,여운/Noun,1210,1139,71,0.01266033835004335,0.0007885909767421196,0.9413223140495868
90,288,전혀/Noun,1199,338,861,0.003756974857168264,0.009563053957393873,0.7180984153461217
91,291,모두/Noun,1194,810,384,0.009003401284929862,0.004265055423506675,0.6783919597989949
92,292,대박/Noun,1180,975,205,0.010837427472600759,0.002276917608903303,0.826271186440678
93,297,별/Noun,1164,304,860,0.003379054309405776,0.009551947042228491,0.7388316151202751
94,300,굿/Noun,1156,1072,84,0.01191561256474668,0.0009329808738920851,0.9273356401384084
95,303,모습/Noun,1142,842,300,0.009359091212235734,0.00333207454961459,0.7373029772329247
96,304,별/Modifier,1142,316,826,0.003512438032145477,0.009174311926605505,0.7232924693520141
97,309,치다/Verb,1122,345,777,0.0038347820287664225,0.008630073083501789,0.6925133689839572
98,310,실망/Noun,1118,115,1003,0.0012782606762554744,0.011140235910878113,0.8971377459749553
99,317,보지/Noun,1094,324,770,0.0036013605139719454,0.008552324677344115,0.7038391224862889
100,319,건지다/Verb,1093,195,898,0.002167485494520152,0.009974009818513006,0.8215919487648673
101,327,귀엽다/Adjective,1069,881,188,0.009792588311139765,0.0020881000510918103,0.8241347053320861
102,331,대단하다/Adjective,1057,751,306,0.008347597981459662,0.003398716040606882,0.7105014191106906
103,335,뿐/Noun,1051,311,740,0.0034568614810039353,0.008219117222382655,0.7040913415794482
104,338,ㅎ/KoreanParticle,1048,840,208,0.009336860591779116,0.0023102383543994486,0.8015267175572519
105,339,;/Punctuation,1045,287,758,0.0031900940355245318,0.008419041695359529,0.7253588516746412
106,341,OO/Alpha,1033,220,813,0.002445368250227864,0.009029922029455541,0.7870280735721199
107,343,가족/Noun,1031,710,321,0.007891870262099015,0.0035653197680876117,0.6886517943743938
108,345,잔잔하다/Adjective,1023,897,126,0.0099704332747927,0.0013994713108381278,0.8768328445747801
109,349,점도/Noun,1011,91,920,0.001011493230776071,0.010218361952151409,0.9099901088031652
110,352,용/Noun,999,295,704,0.0032790165173509998,0.007819268276428905,0.7047047047047047
111,353,떨어지다/Verb,997,207,790,0.002300869217259854,0.008774462980651754,0.7923771313941825
112,358,급/Noun,974,237,737,0.0026343285241091077,0.00818579647688651,0.7566735112936345
113,362,특히/Adverb,966,665,301,0.007391681301825134,0.003343181464779972,0.6884057971014492
114,372,건/Noun,932,292,640,0.0032456705866660733,0.007108425705844459,0.6866952789699571
115,374,작가/Noun,929,209,720,0.002323099837716471,0.007996978919075016,0.77502691065662
116,379,욕/Noun,910,166,744,0.0018451414978992067,0.008263544883044184,0.8175824175824176
117,380,차라리/Noun,909,59,850,0.0006558033034701999,0.009440877890574672,0.935093509350935
118,381,이상하다/Adjective,909,232,677,0.0025787519729675657,0.007519381566963592,0.7447744774477447
119,383,깊다/Adjective,907,808,99,0.008981170664473246,0.0010995846013728146,0.8908489525909592
120,385,짱/Noun,905,842,63,0.009359091212235734,0.0006997356554190639,0.9303867403314916
121,387,울다/Verb,900,695,205,0.007725140608674388,0.002276917608903303,0.7722222222222223
122,388,알바/Noun,897,104,793,0.001155992263744081,0.0088077837261479,0.8840579710144928
123,390,0/Number,888,77,811,0.0008558788875797522,0.009007708199124777,0.9132882882882885
124,392,따뜻하다/Adjective,884,833,51,0.009259053420180956,0.0005664526734344802,0.9423076923076924
125,394,삶/Noun,883,770,113,0.008558788875797524,0.0012550814136881624,0.8720271800679502
126,399,오랜/Modifier,870,699,171,0.007769601849587622,0.0018992824932803163,0.8034482758620691
127,400,기/Noun,869,240,629,0.002667674454794033,0.006986249639025257,0.7238204833141542
128,404,빼다/Verb,861,250,611,0.002778827557077118,0.006786325166048382,0.7096399535423926
129,405,점수/Noun,857,271,586,0.003012249071871596,0.006508652286913832,0.6837806301050176
130,409,놈/Noun,846,250,596,0.002778827557077118,0.006619721438567652,0.7044917257683215
131,410,아직도/Adverb,841,631,210,0.0070137607540626465,0.002332452184730213,0.7502972651605232
132,411,어설프다/Adjective,834,79,755,0.0008781095080363692,0.008385720949863385,0.9052757793764988
133,412,막장/Noun,834,144,690,0.00160060467287642,0.007663771464113556,0.8273381294964028
134,416,훌륭하다/Adjective,825,663,162,0.007369450681368517,0.0017993202567918784,0.8036363636363636
135,422,도대체/Noun,805,101,704,0.0011226463330591557,0.007819268276428905,0.8745341614906832
136,426,생각나다/Verb,795,647,148,0.007191605717715582,0.001643823444476531,0.8138364779874214
137,427,류/Noun,790,141,649,0.0015672587421914947,0.007208387942332897,0.8215189873417722
138,433,뭘/Noun,782,175,607,0.0019451792899539827,0.006741897505386854,0.7762148337595908
139,434,잇다/Verb,780,524,256,0.005824422559633639,0.002843370282337784,0.6717948717948717
140,440,써다/Verb,768,243,525,0.002701020385478959,0.005831130461825532,0.68359375
141,441,수작/Noun,766,696,70,0.007736255918902695,0.0007774840615767378,0.908616187989556
142,443,걍/Adverb,765,208,557,0.002311984527488162,0.006186551747117756,0.7281045751633987
143,444,설정/Noun,762,139,623,0.0015450281217348775,0.006919608148032965,0.8175853018372703
144,448,놓다/Verb,755,225,530,0.0025009448013694068,0.005886665037652442,0.7019867549668874
145,449,필요없다/Adjective,754,630,124,0.0070026454438343365,0.0013772574805073642,0.8355437665782494
146,451,신선하다/Adjective,748,507,241,0.0056354622857523965,0.002676766554857054,0.6778074866310161
147,452,싫다/Adjective,746,130,616,0.001444990329680101,0.006841859741875293,0.8257372654155496
148,453,시나리오/Noun,742,207,535,0.002300869217259854,0.005942199613479352,0.7210242587601078
149,458,출연/Noun,740,226,514,0.0025120601115977146,0.005708954395006331,0.6945945945945946
150,461,멋있다/Adjective,732,615,117,0.006835915790409711,0.0012995090743496902,0.8401639344262295
151,462,관객/Noun,732,188,544,0.0020896783229219927,0.00604216184996779,0.7431693989071039
152,466,노잼/Noun,724,17,707,0.00018896027388124405,0.00785258902192505,0.9765193370165746
153,468,뭔/Modifier,722,104,618,0.001155992263744081,0.006864073572206054,0.8559556786703602
154,470,답답하다/Adjective,719,131,588,0.0014561056399084098,0.006530866117244597,0.8178025034770514
155,471,아프다/Adjective,719,559,160,0.006213458417624436,0.0017771064264611148,0.7774687065368567
156,474,장난/Noun,714,182,532,0.002022986461552142,0.005908878867983206,0.7450980392156863
157,475,죽이다/Verb,713,198,515,0.002200831425205077,0.005720061310171713,0.7223001402524544
158,477,최고다/Noun,711,679,32,0.007547295645021453,0.00035542128529222287,0.9549929676511956
159,480,OOO/Alpha,708,91,617,0.001011493230776071,0.006852966657040674,0.8714689265536724
160,482,지루함/Noun,707,100,607,0.0011115310228308473,0.006741897505386854,0.8585572842998586
161,483,추억/Noun,707,576,131,0.00640241869150568,0.0014550058866650375,0.8147100424328148
162,486,소리/Noun,705,202,503,0.0022452926661183114,0.005586778328187129,0.7134751773049646
163,489,이딴/Modifier,703,26,677,0.00028899806593602026,0.007519381566963592,0.9630156472261736
164,490,더럽다/Adjective,701,81,620,0.0009003401284929863,0.00688628740253682,0.8844507845934381
165,493,마다/Josa,694,480,214,0.005335348909588066,0.002376879845391741,0.69164265129683
166,495,인상/Noun,689,547,142,0.006080074694884734,0.0015771819534842392,0.7939042089985486
167,497,어이없다/Adjective,686,55,631,0.000611342062556966,0.007008463469356021,0.9198250728862972
168,498,오늘/Noun,685,462,223,0.005135273325478514,0.002476842081880179,0.6744525547445256
169,501,부족하다/Adjective,681,215,466,0.002389791699086321,0.005175822467067996,0.6842878120411159
170,503,전/Modifier,680,199,481,0.002211946735433386,0.005342426194548726,0.7073529411764706
171,504,정신/Noun,678,183,495,0.0020341017717804503,0.0054979230068640745,0.7300884955752213
172,507,접/Noun,676,122,554,0.0013560678478536335,0.006153231001621609,0.8195266272189349
173,509,잊다/Verb,674,570,104,0.006335726830135829,0.0011551191771997243,0.8456973293768546
174,510,졸작/Noun,672,34,638,0.0003779205477624881,0.007086211875513696,0.949404761904762
175,511,제발/Noun,671,179,492,0.0019896405308672165,0.005464602261367928,0.7332339791356185
176,514,아무리/Adverb,666,114,552,0.0012671453660271655,0.006131017171290846,0.8288288288288288
177,517,♥/Foreign,660,651,9,0.007236066958628815,9.996223648843771e-05,0.9863636363636364
178,519,킬링타임/Noun,659,186,473,0.0020674477024653763,0.005253570873225671,0.7177541729893778
179,521,함께/Adverb,656,544,112,0.00604672876419981,0.0012439744985227805,0.8292682926829268
180,527,대해/Noun,651,506,145,0.0056243469755240865,0.001610502698980385,0.7772657450076805
181,529,어색하다/Adjective,642,123,519,0.001367183158081942,0.005764488970833241,0.8084112149532711
182,530,포스터/Noun,642,205,437,0.002278638596803237,0.00485372192727192,0.6806853582554517
183,531,적다/Verb,641,432,209,0.00480181401862926,0.002321345269564831,0.6739469578783152
184,534,엉/Exclamation,636,103,533,0.0011448769535157724,0.005919985783148589,0.8380503144654088
185,535,쓸다/Verb,636,162,474,0.0018006802569859727,0.0052646777883910536,0.7452830188679245
186,537,갈수록/Noun,631,192,439,0.0021341395638352265,0.0048759357576026825,0.6957210776545166
187,539,개연/Noun,630,55,575,0.000611342062556966,0.006386476220094631,0.9126984126984128
188,540,망하다/Adjective,630,89,541,0.000989262610319454,0.006008841104471644,0.8587301587301587
189,546,!!!!/Punctuation,622,460,162,0.005113042705021898,0.0017993202567918784,0.7395498392282959
190,549,문제/Noun,619,201,418,0.0022341773558900027,0.004642690539129663,0.6752827140549273
191,550,진부하다/Adjective,618,109,509,0.0012115688148856235,0.005653419819179421,0.8236245954692557
192,555,ㅠㅠㅠ/KoreanParticle,611,496,115,0.0055131938732410025,0.0012772952440189265,0.8117839607201309
193,557,나가다/Verb,610,191,419,0.0021230242536069183,0.004653797454295044,0.6868852459016394
194,562,유쾌하다/Adjective,603,554,49,0.006157881866482894,0.0005442388431037163,0.9187396351575456
195,566,완벽하다/Adjective,599,512,87,0.0056910388368939385,0.0009663016193882313,0.8547579298831386
196,567,질/Noun,599,104,495,0.001155992263744081,0.0054979230068640745,0.8263772954924875
197,575,적/Noun,593,406,187,0.004512815952693239,0.002076993135926428,0.684654300168634
198,578,강추/Noun,590,547,43,0.006080074694884734,0.0004775973521114245,0.9271186440677966
199,579,행복하다/Adjective,590,524,66,0.005824422559633639,0.0007330564009152097,0.8881355932203391
200,585,더빙/Noun,582,150,432,0.0016672965342462707,0.00479818735144501,0.7422680412371134
201,593,즐겁다/Adjective,573,495,78,0.0055020785630126925,0.0008663393828997934,0.8638743455497382
202,597,머/Noun,570,97,473,0.0010781850921459217,0.005253570873225671,0.8298245614035088
203,601,꽤/Noun,562,441,121,0.004901851810684036,0.001343936735011218,0.7846975088967971
204,603,짜증/Noun,558,23,535,0.00025565213525109487,0.005942199613479352,0.9587813620071683
205,604,9/Number,557,382,175,0.0042460485072138366,0.0019437101539418445,0.6858168761220825
206,606,ㅡ/KoreanParticle,556,157,399,0.00174510370584443,0.004431659150987405,0.7176258992805755
207,608,ㅎㅎㅎ/KoreanParticle,555,434,121,0.0048240446390858775,0.001343936735011218,0.781981981981982
208,614,???/Punctuation,551,142,409,0.0015783740524198029,0.004542728302641225,0.7422867513611615
209,617,새롭다/Adjective,549,377,172,0.004190471956072294,0.0019103894084456985,0.6867030965391621
210,619,건가/Noun,546,124,422,0.0013782984683102506,0.00468711819979119,0.7728937728937729
211,624,멀다/Adjective,544,178,366,0.001978525220638908,0.0040651309505298,0.6727941176470589
212,626,소름/Noun,540,437,103,0.004857390569770802,0.0011440122620343426,0.8092592592592592
213,627,심하다/Adjective,539,81,458,0.0009003401284929863,0.005086967145744941,0.8497217068645642
214,628,충분하다/Adjective,539,414,125,0.004601738434519708,0.001388364395672746,0.7680890538033395
215,632,걸작/Noun,533,459,74,0.005101927394793589,0.0008219117222382655,0.8611632270168855
216,633,그나마/Adverb,532,40,492,0.0004446124091323389,0.005464602261367928,0.924812030075188
217,634,억지/Noun,527,72,455,0.00080030233643821,0.005053646400248795,0.8633776091081594
218,635,대체/Noun,527,89,438,0.000989262610319454,0.004864828842437301,0.8311195445920304
219,638,시절/Noun,526,397,129,0.004412778160638464,0.0014327920563342734,0.7547528517110266
220,640,존나/Noun,525,122,403,0.0013560678478536335,0.004476086811648933,0.7676190476190476
221,641,약간/Noun,525,357,168,0.003968165751506125,0.0018659617477841703,0.68
222,650,해도/Noun,520,170,350,0.0018896027388124407,0.003887420307883689,0.6730769230769231
223,651,아무/Modifier,518,169,349,0.001878487428584132,0.0038763133927183055,0.6737451737451737
224,654,B/Alpha,514,133,381,0.0014783362603650269,0.00423173467801053,0.7412451361867705
225,655,한마디/Noun,514,156,358,0.0017339883956161216,0.003976275629206745,0.6964980544747081
226,659,순수하다/Adjective,506,433,73,0.0048129293288575676,0.0008108048070728836,0.8557312252964426
227,660,휴/Exclamation,506,86,420,0.0009559166796345287,0.004664904369460426,0.8300395256916996
228,661,자기/Noun,506,160,346,0.0017784496365293556,0.0038429926472221604,0.6837944664031621
229,670,만점/Noun,501,423,78,0.004701776226574484,0.0008663393828997934,0.844311377245509
230,675,간만/Noun,496,400,96,0.004446124091323389,0.0010662638558766688,0.8064516129032258
231,683,라도/Josa,488,145,343,0.0016117199831047284,0.0038096719017260148,0.7028688524590164
232,684,~!/Punctuation,487,385,102,0.004279394437898762,0.0011329053468689607,0.7905544147843943
233,685,CG/Alpha,487,126,361,0.0014005290887668675,0.00400959637470289,0.7412731006160165
234,686,굉장하다/Adjective,486,338,148,0.003756974857168264,0.001643823444476531,0.6954732510288066
235,687,전체/Noun,486,158,328,0.0017562190160727387,0.003643068174245285,0.6748971193415638
236,690,뿐/Suffix,482,150,332,0.0016672965342462707,0.0036874958349068132,0.6887966804979253
237,693,사회/Noun,481,337,144,0.0037458595469399545,0.0015993957838150033,0.7006237006237006
238,697,발연기/Noun,477,34,443,0.0003779205477624881,0.004920363418264211,0.9287211740041929
239,698,무슨/Modifier,476,124,352,0.0013782984683102506,0.003909634138214452,0.7394957983193278
240,707,ㅉㅉ/KoreanParticle,466,72,394,0.00080030233643821,0.004376124575160495,0.8454935622317596
241,710,꿈/Noun,465,353,112,0.003923704510592891,0.0012439744985227805,0.7591397849462366
242,714,에요/Josa,461,357,104,0.003968165751506125,0.0011551191771997243,0.7744034707158352
243,715,나이/Noun,460,314,146,0.00349020741168886,0.0016216096141457672,0.6826086956521739
244,718,이/Foreign,458,326,132,0.003623591134428562,0.0014661128018304194,0.7117903930131004
245,722,;;;/Punctuation,457,106,351,0.001178222884200698,0.0038985272230490703,0.7680525164113785
246,723,사랑스럽다/Adjective,456,433,23,0.0048129293288575676,0.0002554590488037852,0.949561403508772
247,724,돋다/Verb,454,348,106,0.0038681279594513476,0.0011773330075304884,0.7665198237885462
248,730,이라도/Josa,446,106,340,0.001178222884200698,0.0037763511562298687,0.7623318385650224
249,732,감사하다/Verb,445,404,41,0.004490585332236623,0.00045538352178066063,0.907865168539326
250,736,시즌/Noun,442,315,127,0.003501322721917169,0.0014105782260035095,0.7126696832579186
251,741,방송/Noun,436,131,305,0.0014561056399084098,0.0033876091254415,0.6995412844036697
252,742,지나다/Verb,435,309,126,0.003434630860547318,0.0013994713108381278,0.7103448275862069
253,746,삼류/Noun,433,33,400,0.00036680523753417966,0.004442766066152787,0.9237875288683602
254,747,몇번/Noun,431,334,97,0.00371251361625503,0.0010773707710420508,0.7749419953596288
255,748,진정하다/Adjective,431,313,118,0.003479092101460552,0.001310615989515072,0.7262180974477959
256,751,독특하다/Adjective,429,293,136,0.0032567858968943824,0.0015105404624919474,0.6829836829836831
257,753,죽/Noun,428,138,290,0.0015339128115065689,0.00322100539796077,0.677570093457944
258,758,여주/Noun,424,130,294,0.001444990329680101,0.0032654330586222983,0.6933962264150944
259,760,가볍다/Adjective,423,287,136,0.0031900940355245318,0.0015105404624919474,0.6784869976359338
260,762,질질/Noun,419,72,347,0.00080030233643821,0.003854099562387543,0.8281622911694511
261,763,전부/Noun,418,133,285,0.0014783362603650269,0.003165470822133861,0.6818181818181818
262,765,줄거리/Noun,417,136,281,0.0015116821910499524,0.0031210431614723325,0.6738609112709832
263,770,점주/Noun,415,98,317,0.0010893004023742304,0.0035208921074260835,0.763855421686747
264,773,망치다/Verb,414,42,372,0.00046684302958895584,0.004131772441522092,0.8985507246376812
265,774,답/Noun,413,100,313,0.0011115310228308473,0.0034764644467645558,0.7578692493946732
266,775,넘치다/Adjective,412,298,114,0.003312362448035925,0.001266188328853544,0.7233009708737864
267,777,성하다/Adjective,410,37,373,0.00041126647844741344,0.0041428793566874724,0.9097560975609756
268,779,낭비/Noun,408,8,400,8.892248182646779e-05,0.004442766066152787,0.9803921568627452
269,783,각본/Noun,407,121,286,0.001344952537625325,0.0031765777372992424,0.7027027027027027
270,785,맞추다/Verb,404,109,295,0.0012115688148856235,0.00327653997378768,0.7301980198019802
271,794,갑자기/Noun,396,103,293,0.0011448769535157724,0.003254326143456916,0.73989898989899
272,797,이하/Noun,395,34,361,0.0003779205477624881,0.00400959637470289,0.9139240506329114
273,800,기다리다/Verb,392,279,113,0.003101171553698064,0.0012550814136881624,0.7117346938775511
274,802,너무하다/Adjective,390,50,340,0.0005557655114154236,0.0037763511562298687,0.8717948717948718
275,803,의도/Noun,390,66,324,0.0007336104750683593,0.003598640513583757,0.8307692307692308
276,804,발/Noun,390,81,309,0.0009003401284929863,0.003432036786103028,0.7923076923076923
277,805,영/Noun,390,107,283,0.0011893381944290064,0.0031432569918030968,0.7256410256410256
278,807,밑/Noun,388,119,269,0.0013227219171687082,0.0029877601794877488,0.6932989690721649
279,809,땜/Noun,387,126,261,0.0014005290887668675,0.002898904858164693,0.6744186046511628
280,810,넣다/Verb,385,86,299,0.0009559166796345287,0.0033209676344492078,0.7766233766233767
281,811,아버지/Noun,385,261,124,0.0029010959695885113,0.0013772574805073642,0.6779220779220779
282,815,오글거리다/Verb,384,63,321,0.0007002645443834338,0.0035653197680876117,0.8359375
283,821,굳다/Adjective,381,349,32,0.003879243269679657,0.00035542128529222287,0.9160104986876642
284,824,볼때/Noun,380,276,104,0.0030678256230131378,0.0011551191771997243,0.7263157894736842
285,830,10년/Number,376,276,100,0.0030678256230131378,0.0011106915165381968,0.7340425531914894
286,834,첨/Adverb,374,111,263,0.0012337994353422404,0.002921118688495457,0.7032085561497327
287,839,그때/Noun,371,269,102,0.002990018451414979,0.0011329053468689607,0.7250673854447439
288,844,치고/Josa,368,112,256,0.0012449147455705488,0.002843370282337784,0.6956521739130435
289,846,뻔/Noun,367,98,269,0.0010893004023742304,0.0029877601794877488,0.7329700272479565
290,849,거지/Noun,366,99,267,0.0011004157126025386,0.0029655463491569853,0.7295081967213115
291,850,곳/Noun,365,245,120,0.002723251005935576,0.001332829819845836,0.6712328767123288
292,855,짱/Suffix,361,320,41,0.003556899273058711,0.00045538352178066063,0.8864265927977839
293,857,진행/Noun,360,97,263,0.0010781850921459217,0.002921118688495457,0.7305555555555555
294,862,이에요/Josa,358,286,72,0.003178978725296223,0.0007996978919075017,0.7988826815642458
295,863,더욱/Noun,358,281,77,0.0031234021741546806,0.0008552324677344116,0.7849162011173184
296,864,tv/Alpha,358,103,255,0.0011448769535157724,0.0028322633671724017,0.7122905027932961
297,866,탄탄하다/Adjective,357,320,37,0.003556899273058711,0.0004109558611191328,0.8963585434173671
